"No";"Tanggal";"No_account";"Deskripsi acc";"No_bukti";"Uraian";"Debet";"Kredit";"Kontra_acc";"Deskripsi kontra"
"503";"2019-01-23";"622.13.117";"atk dan fotocopy sd tki";"060/KK100710/SD3-01/19";"Fotocopy bulan November'18";"139600.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"504";"2019-01-23";"713.15.112";"Biaya pemel. bangunan sd tki";"061/KK100711/SD3-01/19";"2 btl porstex untuk WC kelas 1 ( A4/24 )";"35000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"505";"2019-01-23";"631.15.112";"Pemel. inventris sd tki";"062/KK100712/SD3-01/19";"Pembelian bendera pandu, tunas, merah/putih, hasduk, ring kacu untuk pramuka";"114000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"506";"2019-01-23";"831.15.112";"Biaya telepon sd tki";"063/KK100713/SD3-01/19";"Langganan First Media bulan November'18";"288500.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"507";"2019-01-23";"631.15.112";"Pemel. inventris sd tki";"064/KK100714/SD3-01/19";"3 meter taplak meja untuk ruang guru gedung baru ( A2/4 )";"123000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"508";"2019-01-23";"622.13.112";"Air,gas,konsumsi sd tki";"065/KK100715/SD3-01/19";"2 kg gula pasir + 1 dus teh sariwangi";"32300.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"509";"2019-01-23";"622.13.117";"atk dan fotocopy sd tki";"066/KK100716/SD3-01/19";"Refill toner printer Monochrom HP M102A";"150000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"510";"2019-01-23";"622.13.111";"Iuran sampah & dinas sd tki";"067/KK100717/SD3-01/19";"Iuran Keamanan dan Kebersihan RT01/RW17 bulan November'18 ( A2/4 )";"110000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"511";"2019-01-23";"622.13.111";"Iuran sampah & dinas sd tki";"068/KK100718/SD3-01/19";"Iuran Daftar Satu bulan November'18 ( 193 anak @ 500 )";"96500.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"512";"2019-01-23";"622.13.117";"atk dan fotocopy sd tki";"069/KK100719/SD3-01/19";"Fotocopy dan laminating";"12200.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"513";"2019-01-23";"622.13.120";"Perlengk.sklh (kbm) sd tki";"070/KK100720/SD3-01/19";"3 pak mangkok plastik";"37500.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"514";"2019-01-23";"622.13.117";"atk dan fotocopy sd tki";"071/KK100721/SD3-01/19";"Refill toner printer HP79 + drum HP79";"170000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"515";"2019-01-23";"622.13.117";"atk dan fotocopy sd tki";"072/KK100722/SD3-01/19";"20 map biola";"32000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"516";"2019-01-23";"622.13.112";"Air,gas,konsumsi sd tki";"073/KK100723/SD3-01/19";"Konsumsi rapat guru ( penilaian akhir rapor )";"392000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"517";"2019-01-23";"622.13.117";"atk dan fotocopy sd tki";"074/KK100724/SD3-01/19";"Pembuatan 1 bh banner pramuka";"42500.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"518";"2019-01-23";"622.13.113";"Entertain sd tki";"075/KK100725/SD3-01/19";"Transport panitia pelantikan Gugus Depan (Gudep) SDKKK TKI ( 8 orang dari Dinas)";"800000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"519";"2019-01-23";"622.13.112";"Air,gas,konsumsi sd tki";"076/KK100726/SD3-01/19";"Konsumsi tamu dari dinas u/ pelantikan Gudep";"59000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"520";"2019-01-23";"622.13.116";"Sumbangan sd tki";"077/KK100727/SD3-01/19";"Hadiah Natal buat RT, RW, tetangga ( 5 paket parcel buah )";"1150000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"521";"2019-01-23";"712.15.112";"Biaya pemel. kendaraan sd tki";"078/KK100728/SD3-01/19";"Biaya parkir urusan sekolah bulan November/Desember'18";"8000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"522";"2019-01-23";"631.15.112";"Pemel. inventris sd tki";"079/KK100729/SD3-01/19";"Pembelian 2 bh buku dari YKKI saat pelatihan Kasek di Jakarta (bon tgl. 17/12-18)";"315000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"523";"2019-01-23";"622.13.113";"Entertain sd tki";"080/KK100730/SD3-01/19";"2 dus brownies untuk pengawas ( bon tgl. 30/12 )";"88000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"524";"2019-01-23";"631.15.112";"Pemel. inventris sd tki";"081/KK100731/SD3-01/19";"Pembuatan tempat tiang bendera ( ultra pol/pelitur dan black board 18 mm";"280000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"525";"2019-01-23";"713.15.112";"Biaya pemel. bangunan sd tki";"082/KK100732/SD3-01/19";"Pembuatan lemari pemadam kebakaran ( engsel/tarikan laci/sekrup)";"64000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"526";"2019-01-23";"622.13.111";"Iuran sampah & dinas sd tki";"083/KK100733/SD3-01/19";"Iuran kebersihan dan keamanan RT02/RW17 bulan Desember'18 ( A4/24 )";"75000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"527";"2019-01-23";"831.15.112";"Biaya telepon sd tki";"084/KK100734/SD3-01/19";"Langganan First Media bulan Desember'18";"288500.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"528";"2019-01-23";"622.13.111";"Iuran sampah & dinas sd tki";"085/KK100735/SD3-01/19";"Iuran Daftar Satu bulan Desember'18 ( 192 anak @ 500 )";"96000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"529";"2019-01-23";"622.13.120";"Perlengk.sklh (kbm) sd tki";"086/KK100736/SD3-01/19";"6 set piala buat juara-juara kelas semester 1 T.A. 2018-2019";"540000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"530";"2019-01-23";"622.13.113";"Entertain sd tki";"087/KK100737/SD3-01/19";"3 dus kue buat ke disdik (pengurusan NISN) untuk 3 org";"195000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"531";"2019-01-23";"622.13.113";"Entertain sd tki";"088/KK100738/SD3-01/19";"Silaturahmi dengan pengawas SD a/n Bpk. Agus ( u/ pengurusan NISN )";"100000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"532";"2019-01-23";"112.28.111";"bdi a/n. ykki";"044/00600/BDIUM-01/19";"Setoran usaha dana unit mekar (tinta)";"465000.00";"0.00";"219.21.111";"hutang lain2"
"533";"2019-01-23";"112.28.111";"bdi a/n. ykki";"045/02866/BDIUM-01/19";"UM honor tunai bln Januari 2019";"0.00";"35000000.00";"117.11.111";"uang muka lain2"
"534";"2019-01-23";"112.28.111";"bdi a/n. ykki";"046/02861/BDIUM-01/19";"Kegiatan SKETSA OSIS Ebenhaezer SMA TP. 18-19";"0.00";"6300000.00";"626.18.111";"Biaya adm sma"
"535";"2019-01-23";"112.28.111";"bdi a/n. ykki";"047/02864/BDIUM-01/19";"Reimburse kas kecil SMA periode 05 Des 18 s/d 17 Jan 19 dengan no. cek 343347";"0.00";"12290700.00";"111.28.111";"kas kecil sma mekar wangi"
"536";"2019-01-23";"112.28.111";"bdi a/n. ykki";"048/02865/BDIUM-01/19";"Reimburse kas kecil YYS periode 11 Des 18 s/d 21 Jan 19 dengan no. cek 343348";"0.00";"75196200.00";"111.30.111";"kas bps-2"
"537";"2019-01-23";"112.28.111";"bdi a/n. ykki";"049/02863/BDIUM-01/19";"Reimburse kas kecil SMP Koper periode 29 Nov 18 s/d 18 Jan 19 dengan no. cek 343346";"0.00";"15744100.00";"111.27.111";"kas kecil smp koper"
"538";"2019-01-23";"112.28.111";"bdi a/n. ykki";"050/02862/BDIUM-01/19";"Reimburse kas kecil SD TKI periode 09 Okt 18 s/d 17 Jan 19 dengan no. cek 343345";"0.00";"14905300.00";"111.33.111";"kas kecil sd tki ii"
"539";"2019-01-23";"112.35.111";"bank bca r/k.77";"018/00077/BCAUM-01/19";"Sewa lapangan basket Mekar tgl 12, 19, 26 Feb 19 pk 18.00 s/d 20.00";"900000.00";"0.00";"551.11.111";"Hadiah/vouch./persembhn natal"
"540";"2019-01-23";"112.35.111";"bank bca r/k.77";"019A/00129/BCAUM-01/19";"Air Mineral RON 88 (gallon, cup, botol) TK Ciateul";"0.00";"323000.00";"621.11.112";"Air & gas & konsumsi tk ciateul"
"541";"2019-01-23";"112.35.111";"bank bca r/k.77";"019B/00129/BCAUM-01/19";"Air Mineral RON 88 (gallon, cup, botol) TK Koper";"0.00";"408500.00";"621.12.112";"Air & gas & konsumsi tk koper"
"542";"2019-01-23";"112.35.111";"bank bca r/k.77";"019C/00129/BCAUM-01/19";"Air Mineral RON 88 (gallon, cup, botol) TK TKI";"0.00";"247000.00";"621.13.112";"Air,gas & konsumsi tk tki"
"543";"2019-01-23";"112.35.111";"bank bca r/k.77";"019D/00129/BCAUM-01/19";"Air Mineral RON 88 (gallon, cup, botol) SD Ciateul";"0.00";"484500.00";"622.11.112";"Air,gas & konsumsi sd ciateul"
"544";"2019-01-23";"112.35.111";"bank bca r/k.77";"019E/00129/BCAUM-01/19";"Air Mineral RON 88 (gallon, cup, botol) SD Koper";"0.00";"779000.00";"622.12.112";"Air,gas & konsumsi sd koper"
"545";"2019-01-23";"112.35.111";"bank bca r/k.77";"019F/00129/BCAUM-01/19";"Air Mineral RON 88 (gallon, cup, botol) SD TKI";"0.00";"342000.00";"622.13.112";"Air,gas,konsumsi sd tki"
"546";"2019-01-23";"112.35.111";"bank bca r/k.77";"019G/00129/BCAUM-01/19";"Air Mineral RON 88 (gallon, cup, botol) SMP Mekar";"0.00";"662600.00";"623.11.112";"Air,gas & konsumsi smp mekar wangi"
"547";"2019-01-23";"112.35.111";"bank bca r/k.77";"019H/00129/BCAUM-01/19";"Air Mineral RON 88 (gallon, cup, botol) SMP Koper";"0.00";"769500.00";"623.12.112";"Air,gas & konsumsi smp koper"
"548";"2019-01-23";"112.35.111";"bank bca r/k.77";"019I/00129/BCAUM-01/19";"Air Mineral RON 88 (gallon, cup, botol) SMA Mekar";"0.00";"864500.00";"624.11.112";"Air,gas&,konsumsi sma"
"549";"2019-01-23";"112.35.111";"bank bca r/k.77";"019J/00129/BCAUM-01/19";"Air Mineral RON 88 (gallon, cup, botol) Yayasan";"0.00";"545000.00";"625.11.112";"Air,gas,konsums umum"
"550";"2019-01-23";"112.35.111";"bank bca r/k.77";"020/00130/BCAUM-01/19";"Pengembalian VA ke ortu: Kelebihan setor SPP SMP MEKAR bln Jan 2019 a/n Evans Davin Wijaya 0678620180002307 ";"0.00";"6750000.00";"118.31.111";"piutang spp smp mekar wangi"
"551";"2019-01-23";"112.35.111";"bank bca r/k.77";"021/00078/BCAUM-01/19";"Sewa lapangan basket mekar tgl 22 Jan 19 pk 21.00 s/d 22.00";"150000.00";"0.00";"551.11.111";"Hadiah/vouch./persembhn natal"
"552";"2019-01-23";"681.19.111";"Kebaktian/rapat/seminar umum";"004A/UM-01/19";"BI. SOUVENIR NATAL SKKKB 2018";"32250000.00";"0.00";"117.11.111";"uang muka lain2"
"553";"2019-01-23";"681.19.111";"Kebaktian/rapat/seminar umum";"004B/UM-01/19";"BI. SOUVENIR NATAL SKKKB 2018";"39500000.00";"0.00";"117.11.111";"uang muka lain2"
"554";"2019-01-23";"681.19.111";"Kebaktian/rapat/seminar umum";"004C/UM-01/19";"BI. SOUVENIR NATAL SKKKB 2018";"7545700.00";"0.00";"117.11.111";"uang muka lain2"
"555";"2019-01-24";"112.28.111";"bdi a/n. ykki";"051/00601/BDIUM-01/19";"setoran usaha dana unit SD TKI (koperasi)";"1100000.00";"0.00";"219.21.111";"hutang lain2"
"556";"2019-01-25";"620.11.111";"Gaji pegawai gabungan";"003/UM-01/19";"Bi. Honor tunai bln Jan 19";"27445300.00";"0.00";"117.11.111";"uang muka lain2"
"557";"2019-01-25";"112.28.111";"bdi a/n. ykki";"052/02867/BDIUM-01/19";"Honor Januari 2019 (PCM) Danamon";"0.00";"554178854.00";"620.11.111";"Gaji pegawai gabungan"
"558";"2019-01-25";"112.28.111";"bdi a/n. ykki";"053/00602/BDIUM-01/19";"Pengembalian UM Honor tunai bln Januari 2019";"7554700.00";"0.00";"117.11.111";"uang muka lain2"
"559";"2019-01-25";"112.35.111";"bank bca r/k.77";"022/00131/BCAUM-01/19";"Honor Januari 2019 (PCM + HT) BCA";"0.00";"299147933.00";"620.11.111";"Gaji pegawai gabungan"
"560";"2019-01-28";"112.28.111";"bdi a/n. ykki";"054/00603/BDIUM-01/19";"Cicilan pengembalian beasiswa guru a/n Sandy Aristamy krn tdk diteruskan";"575000.00";"0.00";"691.19.111";"beasiswa guru/umum"
"561";"2019-01-28";"112.35.111";"bank bca r/k.77";"023/00079/BCAUM-01/19";"Sewa lapangan basket mekar tgl 04, 11, 18 & 25 Feb 19 pk 18.00 s/d 20.00";"1000000.00";"0.00";"551.11.111";"Hadiah/vouch./persembhn natal"
"562";"2019-01-29";"112.28.111";"bdi a/n. ykki";"055/00604/BDIUM-01/19";"Setoran usaha dana unit Koper (koperasi)";"3472000.00";"0.00";"219.21.111";"hutang lain2"
"563";"2019-01-29";"112.28.111";"bdi a/n. ykki";"056/00605/BDIUM-01/19";"Setoran usaha dana unit Koper (konsinyasi)";"764200.00";"0.00";"219.21.111";"hutang lain2"
"564";"2019-01-29";"112.28.111";"bdi a/n. ykki";"057/00606/BDIUM-01/19";"Setoran usaha dana unit Koper (kontan)";"326300.00";"0.00";"219.21.111";"hutang lain2"
"565";"2019-01-29";"112.28.111";"bdi a/n. ykki";"058/00607/BDIUM-01/19";"Setoran usaha dana unit Koper (fotocopy)";"2307400.00";"0.00";"219.21.111";"hutang lain2"
"566";"2019-01-29";"112.28.111";"bdi a/n. ykki";"059/00608/BDIUM-01/19";"PINDAH BUKU DARI BDI VA KOPER KE BDI UMUM ";"113000000.00";"0.00";"112.32.112";"bdi virtual koper (3562373021)"
"567";"2019-01-29";"112.28.111";"bdi a/n. ykki";"060/00609/BDIUM-01/19";"PINDAH BUKU DARI BDI VA MEKAR KE BDI UMUM ";"77000000.00";"0.00";"112.32.114";"bdi virtual mw 93562375307)"
"568";"2019-01-29";"112.28.111";"bdi a/n. ykki";"061/00610/BDIUM-01/19";"PINDAH BUKU DARI BDI VA CIATEUL KE BDI UMUM ";"28000000.00";"0.00";"112.32.111";"bdi virtual Ctl(3562377469)"
"569";"2019-01-29";"112.28.111";"bdi a/n. ykki";"062/00611/BDIUM-01/19";"PINDAH BUKU DARI BDI VA TKI KE BDI UMUM ";"40000000.00";"0.00";"112.32.113";"bdi tki (virtual account)"
"570";"2019-01-30";"626.14.111";"Biaya adm. sd ciateul";"001/KA40271/SD1-01/19";"Fotocopy";"96000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"571";"2019-01-30";"626.14.111";"Biaya adm. sd ciateul";"002/KA40271/SD1-01/19";"Fotocopy";"17800.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"572";"2019-01-30";"626.14.111";"Biaya adm. sd ciateul";"003/KA40271/SD1-01/19";"Fotocopy";"9800.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"573";"2019-01-30";"626.14.111";"Biaya adm. sd ciateul";"004/KA40271/SD1-01/19";"Fotocopy";"42400.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"574";"2019-01-30";"626.14.111";"Biaya adm. sd ciateul";"005/KA40272/SD1-01/19";"Fotocopy";"10000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"575";"2019-01-30";"626.14.111";"Biaya adm. sd ciateul";"006/KA40272/SD1-01/19";"Fotocopy";"13600.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"576";"2019-01-30";"626.14.111";"Biaya adm. sd ciateul";"007/KA40272/SD1-01/19";"Bayar tiket kolam renang 22 siswa";"396000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"577";"2019-01-30";"626.14.111";"Biaya adm. sd ciateul";"008/KA40272/SD1-01/19";"Fotocopy";"55200.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"578";"2019-01-30";"626.14.111";"Biaya adm. sd ciateul";"009/KA40272/SD1-01/19";"Fotocopy";"6000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"579";"2019-01-30";"626.14.111";"Biaya adm. sd ciateul";"010/KA40273/SD1-01/19";"Kostum ballet 8 bh";"760000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"580";"2019-01-30";"626.14.111";"Biaya adm. sd ciateul";"011/KA40273/SD1-01/19";"Pita untuk hiasan kepala dan jepit hitam untuk ekskul ballet";"40000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"581";"2019-01-30";"626.14.111";"Biaya adm. sd ciateul";"012/KA40273/SD1-01/19";"Fotocopy";"118600.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"582";"2019-01-30";"626.14.111";"Biaya adm. sd ciateul";"013/KA40274/SD1-01/19";"Fotocopy + jilid";"9500.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"583";"2019-01-30";"626.14.111";"Biaya adm. sd ciateul";"014/KA40274/SD1-01/19";"Fotocopy";"12200.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"584";"2019-01-30";"626.14.111";"Biaya adm. sd ciateul";"015/KA40274/SD1-01/19";"Fotocopy";"55200.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"585";"2019-01-30";"626.14.111";"Biaya adm. sd ciateul";"016/KA40274/SD1-01/19";"Fotocopy";"140000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"586";"2019-01-30";"626.14.111";"Biaya adm. sd ciateul";"017/KA40274/SD1-01/19";"Fotocopy";"36000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"587";"2019-01-30";"626.14.111";"Biaya adm. sd ciateul";"018/KA40275/SD1-01/19";"Fotocopy + jilid LKS Sunda";"176000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"588";"2019-01-30";"626.14.111";"Biaya adm. sd ciateul";"019/KA40275/SD1-01/19";"Fotocopy + jilid LKS Sunda";"388000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"589";"2019-01-30";"626.14.111";"Biaya adm. sd ciateul";"020/KA40275/SD1-01/19";"Fotocopy";"78000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"590";"2019-01-30";"626.14.111";"Biaya adm. sd ciateul";"021/KA40275/SD1-01/19";"Fotocopy";"78600.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"591";"2019-01-30";"626.14.111";"Biaya adm. sd ciateul";"022/KA40275/SD1-01/19";"Fotocopy";"65000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"592";"2019-01-30";"626.14.111";"Biaya adm. sd ciateul";"023/KA40276/SD1-01/19";"Fotocopy + print";"47500.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"593";"2019-01-30";"626.14.111";"Biaya adm. sd ciateul";"024/KA40276/SD1-01/19";"Fotocopy";"156400.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"594";"2019-01-30";"626.14.111";"Biaya adm. sd ciateul";"025/KA40276/SD1-01/19";"Fotocopy lat ujian kelas VI";"180500.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"595";"2019-01-30";"626.14.111";"Biaya adm. sd ciateul";"026/KA40276/SD1-01/19";"Fotocopy + jilid LKS Sunda";"274800.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"596";"2019-01-30";"626.14.111";"Biaya adm. sd ciateul";"027/KA40276/SD1-01/19";"Fotocopy + jilid LKS Sunda";"656400.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"597";"2019-01-30";"626.14.111";"Biaya adm. sd ciateul";"028/KA40277/SD1-01/19";"Fotocopy";"61600.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"598";"2019-01-30";"626.14.111";"Biaya adm. sd ciateul";"029/KA40277/SD1-01/19";"Fotocopy";"53000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"599";"2019-01-30";"626.14.111";"Biaya adm. sd ciateul";"030/KA40277/SD1-01/19";"Fotocopy";"76200.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"600";"2019-01-30";"626.14.111";"Biaya adm. sd ciateul";"031/KA40277/SD1-01/19";"Fotocopy";"60400.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"601";"2019-01-30";"622.11.111";"Iuran,sampah & dinas sd ciateul";"032/KK40794/SD1-01/19";"Iuran Kegiatan Gugus 61 bln JUli, Agt , Sept'18";"1084500.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"602";"2019-01-30";"622.11.121";"perlengk.bang sd ciateul";"033/KK40794/SD1-01/19";"Tarikan , kunci untuk meja";"515000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"603";"2019-01-30";"622.11.121";"perlengk.bang sd ciateul";"034/KK40794/SD1-01/19";"Engsel sendok, rived, mata bor";"62000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"604";"2019-01-30";"622.11.117";"Alat tulis kantor sd ciateul";"035/KK40794/SD1-01/19";"Isi tinta printer Canon";"183000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"605";"2019-01-30";"622.11.121";"perlengk.bang sd ciateul";"036/KK40794/SD1-01/19";"Sekrup gypsum";"10000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"606";"2019-01-30";"622.11.120";"perlengk.sklh sd ciateul";"037/KK40795/SD1-01/19";"Buku pegangan guru";"80000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"607";"2019-01-30";"622.11.117";"Alat tulis kantor sd ciateul";"038/KK40795/SD1-01/19";"Service printer Canon";"30000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"608";"2019-01-30";"851.14.111";"Perjln dinas sd ciateul";"039/KK40795/SD1-01/19";"Bensin motor sekolah";"20000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"609";"2019-01-30";"622.11.111";"Iuran,sampah & dinas sd ciateul";"040/KK40795/SD1-01/19";"Partispasi kas RW";"50000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"610";"2019-01-30";"622.11.121";"perlengk.bang sd ciateul";"041/KK40795/SD1-01/19";"Baterai Eveready untuk jam dinding";"31000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"611";"2019-01-30";"851.14.111";"Perjln dinas sd ciateul";"042/KK40796/SD1-01/19";"Bensin motor sekolah";"20000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"612";"2019-01-30";"831.14.111";"Biaya telepon sd ciateul";"043/KK40796/SD1-01/19";"Bayar Indihome";"508400.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"613";"2019-01-30";"622.11.120";"perlengk.sklh sd ciateul";"044/KK40796/SD1-01/19";"Sustain umtuk keybooard";"200000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"614";"2019-01-30";"622.11.120";"perlengk.sklh sd ciateul";"045/KK40796/SD1-01/19";"Buku Pegangan Guru";"105000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"615";"2019-01-30";"622.11.120";"perlengk.sklh sd ciateul";"046/KK40796/SD1-01/19";"Buku Pegangan Guru";"100000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"616";"2019-01-30";"622.11.116";"Sumbangan sd ciateul";"047/KK40797/SD1-01/19";"Fee untuk petugas gereja acara Natal";"150000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"617";"2019-01-30";"622.11.111";"Iuran,sampah & dinas sd ciateul";"048/KK40797/SD1-01/19";"Iuran kegiatan Gugus 61";"1084500.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"618";"2019-01-30";"712.14.111";"Biaya pemel. kendaraan sd ciateul";"049/KK40797/SD1-01/19";"Tambal ban motor sekolah";"10000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"619";"2019-01-30";"681.14.111";"Kebaktian/rapat/seminar sd ciateul";"050/KK40797/SD1-01/19";"Konsumsi rapat akhir Semester Ganjil di Mang Engking";"480000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"620";"2019-01-30";"851.14.111";"Perjln dinas sd ciateul";"051/KK40798/SD1-01/19";"Bensin motor sekolah";"20000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"621";"2019-01-30";"622.11.121";"perlengk.bang sd ciateul";"052/KK40798/SD1-01/19";"Keni dan semen untuk WC sekolah";"58000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"622";"2019-01-30";"622.11.116";"Sumbangan sd ciateul";"053/KK40798/SD1-01/19";"Partispiasi pertemuan Kepala Sekolah di SD Pribadi dari Dinas";"50000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"623";"2019-01-30";"622.11.121";"perlengk.bang sd ciateul";"054/KK40798/SD1-01/19";"Paku 1kg dan lem putih";"27500.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"624";"2019-01-30";"622.11.111";"Iuran,sampah & dinas sd ciateul";"055/KK40799/SD1-01/19";"Iuran kebersihan dan keamanan bln Jan 2019";"100000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"625";"2019-01-30";"622.11.121";"perlengk.bang sd ciateul";"056/KK40799/SD1-01/19";"Lampu untuk lorong";"185000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"626";"2019-01-30";"622.11.119";"Biaya lomba sd ciateul";"057/KK40799/SD1-01/19";"Piala juara kelas I - VI";"1080000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"627";"2019-01-30";"622.11.116";"Sumbangan sd ciateul";"058/KK40799/SD1-01/19";"Partispasi Natal Guru Agama se-Bandung";"150000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"628";"2019-01-30";"622.11.117";"Alat tulis kantor sd ciateul";"059/KK40799/SD1-01/19";"Plastik laminating, concord, display book, solatip, dan lem stick";"225900.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"629";"2019-01-30";"851.14.111";"Perjln dinas sd ciateul";"060/KK40800/SD1-01/19";"Bensin motor sekolah";"20000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"630";"2019-01-30";"622.11.111";"Iuran,sampah & dinas sd ciateul";"061/KK40800/SD1-01/19";"Iuran kebersihan samapah + tambahan";"140000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"631";"2019-01-30";"622.11.121";"perlengk.bang sd ciateul";"062/KK40800/SD1-01/19";"Lem fox 1/2 bks untuk lem meja";"10000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"632";"2019-01-30";"622.11.121";"perlengk.bang sd ciateul";"063/KK40800/SD1-01/19";"Profil untuk meja kantin";"25000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"633";"2019-01-30";"622.11.121";"perlengk.bang sd ciateul";"064/KK40800/SD1-01/19";"Bensin untuk cat";"10000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"634";"2019-01-30";"712.14.111";"Biaya pemel. kendaraan sd ciateul";"065/KK40801/SD1-01/19";"Ganti / tambal ban";"15000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"635";"2019-01-30";"712.14.111";"Biaya pemel. kendaraan sd ciateul";"066/KK40801/SD1-01/19";"Ban dalam motor sekolah";"25000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"636";"2019-01-30";"622.11.121";"perlengk.bang sd ciateul";"067/KK40801/SD1-01/19";"Paku triplek";"5000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"637";"2019-01-30";"622.11.121";"perlengk.bang sd ciateul";"068/KK40801/SD1-01/19";"Relaci, tarikan kunci, vinil";"88000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
