"No";"Tanggal";"No_account";"Deskripsi acc";"No_bukti";"Uraian";"Debet";"Kredit";"Kontra_acc";"Deskripsi kontra"
"603";"2020-01-13";"622.13.117";"atk dan fotocopy sd tki";"027/KK101037/SD3-01/20";"Fotocopy sampai dengan tgl. 13 Desember '19";"123000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"604";"2020-01-13";"622.13.116";"Sumbangan sd tki";"028/KK101038/SD3-01/20";"Pembelanjaan pembuatan parcel natal buat tetangga/RT/RW ( 5 paket )";"1024800.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"605";"2020-01-14";"112.35.111";"bank bca r/k.77";"025/BCAUM-01/20";"SEWA LAPANGAN BASKET 1X BLN JAN 2020";"300000.00";"0.00";"551.11.111";"Hadiah/vouch./persembhn natal"
"606";"2020-01-15";"112.35.111";"bank bca r/k.77";"026/BCAUM-01/20";"Pinbuk dr BCA VA Koper ke BCA Umum";"150000000.00";"0.00";"112.36.112";"bank bca va koper"
"607";"2020-01-15";"112.35.111";"bank bca r/k.77";"027/BCAUM-01/20";"Pinbuk DR BCA VA MW ke BCA umum";"180000000.00";"0.00";"112.36.114";"bank bca va mw"
"608";"2020-01-15";"112.35.111";"bank bca r/k.77";"028/BCAUM-01/20";"Pinbuk DR BCA VA CTL ke BCA umum";"60000000.00";"0.00";"112.36.111";"bank bca va ciateul"
"609";"2020-01-15";"112.35.111";"bank bca r/k.77";"029/BCAUM-01/20";"Pinbuk dr BCA VA TKI ke BCA Umum";"55000000.00";"0.00";"112.36.113";"bank bca va tki"
"610";"2020-01-15";"112.35.111";"bank bca r/k.77";"030/BCAUM-01/20";"Pengembalian US SMP MW a/n Riccardo Heryanto ke ortu";"0.00";"7000000.00";"118.31.111";"piutang spp smp mekar wangi"
"611";"2020-01-15";"112.28.111";"bdi a/n. ykki";"029/BDIUM-01/20";"PiNJAMAN KARYAWAN A/N SAEPUDIN (DICICIL MULAI JAN 2020 Rp. 600.000 X 12 Bln)";"0.00";"7200000.00";"117.15.111";"piutg kary & pegawai"
"612";"2020-01-15";"112.28.111";"bdi a/n. ykki";"026/BDIUM-01/20";"Pinbuk dr BDI VA Koper ke BDI Umum";"95000000.00";"0.00";"112.32.112";"bdi virtual koper (3562373021)"
"613";"2020-01-15";"112.28.111";"bdi a/n. ykki";"027/BDIUM-01/20";"Pinbuk dr BDI VA Ciateul ke BDI Umum";"50000000.00";"0.00";"112.32.111";"bdi virtual Ctl(3562377469)"
"614";"2020-01-15";"112.28.111";"bdi a/n. ykki";"028/BDIUM-01/20";"Pinbuk dr BDI VA TKI KE BDI UMUM";"50000000.00";"0.00";"112.32.113";"bdi tki (virtual account)"
"615";"2020-01-15";"112.28.111";"bdi a/n. ykki";"030/BDIUM-01/20";"Pinbuk dr BDI VA Mekar ke BDI Umum";"70000000.00";"0.00";"112.32.114";"bdi virtual mw 93562375307)"
"616";"2020-01-15";"112.32.113";"bdi tki (virtual account)";"003/BDITKI-01/20";"FORMULIR SD TKI TA. 20-21 BLN JAN 20";"200000.00";"0.00";"407.13.111";"UP bayar dimuka sd tki"
"617";"2020-01-16";"112.28.111";"bdi a/n. ykki";"032/BDIUM-01/20";"Reimburse kas kecil SMP MW periode 04 DES 19 s/d 09 JAN 20";"0.00";"8090600.00";"111.26.111";"kas kecil smp mekar wangi"
"618";"2020-01-16";"112.28.111";"bdi a/n. ykki";"033/BDIUM-01/20";"REIMBURSE KAS KECIL TK KOPER PERIODE 04 DES 19 S/D 07 JAN 20";"0.00";"9979100.00";"111.22.111";"kas kecil tk koper"
"619";"2020-01-16";"112.28.111";"bdi a/n. ykki";"031A/BDIUM-01/20";"Uang kesejahteraan TK Ciateul periode DES 2019";"0.00";"450000.00";"822.11.111";"Kesejahteraan tk ciateul"
"620";"2020-01-16";"112.28.111";"bdi a/n. ykki";"031B/BDIUM-01/20";"UANG KESEJAHTERAAN TK KOPER PERIODE DES 2019";"0.00";"660000.00";"822.12.111";"Kesejahteraan tk koper"
"621";"2020-01-16";"112.28.111";"bdi a/n. ykki";"031C/BDIUM-01/20";"Uang kesejahteraan TK TKI periode DES 2019";"0.00";"480000.00";"822.13.111";"Kesejahteraan tk tki"
"622";"2020-01-16";"112.28.111";"bdi a/n. ykki";"031D/BDIUM-01/20";"Uang kesejahteraan SD CTL periode DES 2019";"0.00";"1350000.00";"822.14.111";"Kesejahteraan sd ciateul"
"623";"2020-01-16";"112.28.111";"bdi a/n. ykki";"031E/BDIUM-01/20";"Uang kesejahteraan SD KOPER periode DES 2019";"0.00";"1620000.00";"822.15.111";"Kesejahteraan sd koper"
"624";"2020-01-16";"112.28.111";"bdi a/n. ykki";"031F/BDIUM-01/20";"Uang kesejahteraan SD TKI periode DES 2019";"0.00";"1050000.00";"822.15.112";"Kesejahteraan sd tki"
"625";"2020-01-16";"112.28.111";"bdi a/n. ykki";"031G/BDIUM-01/20";"Uang kesejahteraan SMP MW periode DES 2019";"0.00";"1020000.00";"822.16.111";"Kesejahteraan smp mekar wangi"
"626";"2020-01-16";"112.28.111";"bdi a/n. ykki";"031H/BDIUM-01/20";"Uang kesejahteraan SMP KOPER periode DES 2019";"0.00";"1350000.00";"822.17.111";"Kesejahteraan smp koper"
"627";"2020-01-16";"112.28.111";"bdi a/n. ykki";"031I/BDIUM-01/20";"Uang kesejahteraan SMA periode DES 2019";"0.00";"2190000.00";"822.18.111";"Kesejahteraan sma"
"628";"2020-01-16";"112.28.111";"bdi a/n. ykki";"031J/BDIUM-01/20";"Uang kesejahteraan Staff periode DES 2019";"0.00";"1140000.00";"822.19.111";"Kesejahteraan staff"
"629";"2020-01-16";"112.28.111";"bdi a/n. ykki";"034/BDIUM-01/20";"Listrik VM di SD Koper bln JAN 2020";"500000.00";"0.00";"871.15.111";"Biaya listrik sd koper"
"630";"2020-01-16";"626.16.111";"Biaya adm smp mw";"001/KA601185/SMP1-01/20";"Natal Siswa Rabu, 11 Des '19";"125000.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"631";"2020-01-16";"626.16.111";"Biaya adm smp mw";"002/KA601185/SMP1-01/20";"PORAK SMP Jumat, 6 Des '19";"1270000.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"632";"2020-01-16";"626.16.111";"Biaya adm smp mw";"003/KA601185/SMP1-01/20";"Kegiatan E-Sport SMP Jumat, 6 Des '19";"422000.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"633";"2020-01-16";"626.16.111";"Biaya adm smp mw";"004/KA601187/SMP1-01/20";"6 pack konsumsi u/ WK  @20.000";"120000.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"634";"2020-01-16";"871.16.111";"Biaya listrik smp ciateul";"005/KK61745/SMP1-01/20";"Perbaikan Panel Listrik SMP (Kebakar)";"150000.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"635";"2020-01-16";"623.11.112";"Air,gas & konsumsi smp mekar wangi";"006/KK61745/SMP1-01/20";"Konsumsi Pegawai Bulan : Desember 2019";"50000.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"636";"2020-01-16";"623.11.117";"Alat tulis kantor smp mekar wangi";"007/KK61746/SMP1-01/20";"Hiasan Natal";"310000.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"637";"2020-01-16";"713.16.111";"Biaya pemel. bangunan  smp mekar wangi";"008/KK61747/SMP1-01/20";"Kranz & Siltip (u/ WC Lt 1&2)";"183000.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"638";"2020-01-16";"713.16.111";"Biaya pemel. bangunan  smp mekar wangi";"009/KK61747/SMP1-01/20";"Kranz & Siltip u/ WC Lt 3";"33000.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"639";"2020-01-16";"681.16.111";"Kebaktian/rapat/seminar smp mekar wangi";"010/KK61748/SMP1-01/20";"Snack u/ Rapat Guru Akhir Semester";"57000.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"640";"2020-01-16";"681.16.111";"Kebaktian/rapat/seminar smp mekar wangi";"011/KK61748/SMP1-01/20";"Konsumsi Rapat Akhir Semester (25 x @25.000)";"600000.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"641";"2020-01-16";"623.11.117";"Alat tulis kantor smp mekar wangi";"012/KK61748/SMP1-01/20";"Fotocopy Jilid US 1 u/ ke Dinas";"9000.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"642";"2020-01-16";"871.16.111";"Biaya listrik smp ciateul";"013/KK61749/SMP1-01/20";"Token Listrik SMP";"1002800.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"643";"2020-01-16";"831.16.111";"Biaya telepon smp mekar wangi";"014/KK61749/SMP1-01/20";"Internet Bulan : Desember 2019";"415300.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"644";"2020-01-16";"662.16.111";"Biaya promosi smp m.wangi";"015/KK61749/SMP1-01/20";"Partisipasi Natal & Tahun Baru DPD ""SIKAT""";"25000.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"645";"2020-01-16";"871.16.111";"Biaya listrik smp ciateul";"016/KK61750/SMP1-01/20";"Token Listrik SMP";"1002800.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"646";"2020-01-16";"681.16.111";"Kebaktian/rapat/seminar smp mekar wangi";"017/KK61751/SMP1-01/20";"Konsumsi Rapat Awal Semester 18 x @20.000";"360000.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"647";"2020-01-16";"623.11.112";"Air,gas & konsumsi smp mekar wangi";"018/KK61751/SMP1-01/20";"Konsumsi Pegawai Bulan : Januari 2020";"50000.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"648";"2020-01-16";"681.16.111";"Kebaktian/rapat/seminar smp mekar wangi";"019/KK61751/SMP1-01/20";"Snack Rapat Awal Semester";"50000.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"649";"2020-01-16";"623.11.121";"Perlengk. bang. smp mekar wangi";"020/KK61751/SMP1-01/20";"baskom u/ di Ruang Guru";"25000.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"650";"2020-01-16";"623.11.117";"Alat tulis kantor smp mekar wangi";"021/KK61752/SMP1-01/20";"Refill Cartridge HP12A";"200000.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"651";"2020-01-16";"623.11.112";"Air,gas & konsumsi smp mekar wangi";"022/KK61752/SMP1-01/20";"Sunlight";"15400.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"652";"2020-01-16";"623.11.120";"Perleng.sklh (kbm) smp mekar wangi";"023/KK61753/SMP1-01/20";"Gunting kuku 5 x @13.500";"67500.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"653";"2020-01-16";"623.11.120";"Perleng.sklh (kbm) smp mekar wangi";"024/KK61753/SMP1-01/20";"Tali Rapia 4 x @2.500";"10000.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"654";"2020-01-16";"623.11.114";"Obat2an smp mekar wangi";"025/KK61753/SMP1-01/20";"Obat - obatan";"135000.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"655";"2020-01-16";"871.16.111";"Biaya listrik smp ciateul";"026/KK61754/SMP1-01/20";"Token Listrik SMP";"1002800.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"656";"2020-01-16";"623.11.119";"Biaya lomba smp mekar wangi";"027/KK61754/SMP1-01/20";"Pendaftaran Lomba 3 on 3 SMP Putra";"300000.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"657";"2020-01-16";"623.11.117";"Alat tulis kantor smp mekar wangi";"028/KK61754/SMP1-01/20";"Refill Cartridge HP 85A + chip";"100000.00";"0.00";"111.26.111";"kas kecil smp mekar wangi"
"658";"2020-01-16";"626.12.111";"Biaya adm tk koper";"001/KA22581/TK2-01/20";"100 pcs snack pola monde kentang u/konsumsi bingkisan natal (tokopedia";"354500.00";"0.00";"111.22.111";"kas kecil tk koper"
"659";"2020-01-16";"626.12.111";"Biaya adm tk koper";"002/KA22581/TK2-01/20";"1 lbr kertas karton u/acara natal";"5000.00";"0.00";"111.22.111";"kas kecil tk koper"
"660";"2020-01-16";"626.12.111";"Biaya adm tk koper";"003/KA22581/TK2-01/20";"60 pcs donat u/konsumsi latihan natal ( 334.000 pakai uang BOP, sisanya kas natal )";"111500.00";"0.00";"111.22.111";"kas kecil tk koper"
"661";"2020-01-16";"626.12.111";"Biaya adm tk koper";"004/KA22582/TK2-01/20";"Parkir di 3 tempat (Cibadak, merauke, suniaraja)";"6000.00";"0.00";"111.22.111";"kas kecil tk koper"
"662";"2020-01-16";"626.12.111";"Biaya adm tk koper";"005/KA22582/TK2-01/20";"4 set piala u/pemenang lomba natal";"320000.00";"0.00";"111.22.111";"kas kecil tk koper"
"663";"2020-01-16";"626.12.111";"Biaya adm tk koper";"006/KA22582/TK2-01/20";"Bingkisan u/pemusik natal (tokopedia)";"253500.00";"0.00";"111.22.111";"kas kecil tk koper"
"664";"2020-01-16";"626.12.111";"Biaya adm tk koper";"007/KA22582/TK2-01/20";"2 klg pilox u/dekorasi natal";"54000.00";"0.00";"111.22.111";"kas kecil tk koper"
"665";"2020-01-16";"626.12.111";"Biaya adm tk koper";"008/KA22583/TK2-01/20";"150 pcs cetakan kue bintang u/konsumsi (shoppee)";"80000.00";"0.00";"111.22.111";"kas kecil tk koper"
"666";"2020-01-16";"626.12.111";"Biaya adm tk koper";"009/KA22583/TK2-01/20";"Honey star, susu dancow, coklat bubuk, gula, agar2 u/konsumsi natal + parkir 6000";"611800.00";"0.00";"111.22.111";"kas kecil tk koper"
"667";"2020-01-16";"626.12.111";"Biaya adm tk koper";"010/KA22583/TK2-01/20";"1 klg pilox u/dekorasi Natal";"27000.00";"0.00";"111.22.111";"kas kecil tk koper"
"668";"2020-01-16";"626.12.111";"Biaya adm tk koper";"011/KA22584/TK2-01/20";"2x parkir di Griya u/belanja konsumsi Natal @2.000";"4000.00";"0.00";"111.22.111";"kas kecil tk koper"
"669";"2020-01-16";"626.12.111";"Biaya adm tk koper";"012/KA22584/TK2-01/20";"12 bgks nutrijell u/konsumsi natal";"62400.00";"0.00";"111.22.111";"kas kecil tk koper"
"670";"2020-01-16";"626.12.111";"Biaya adm tk koper";"013/KA22584/TK2-01/20";"1,544 kg telur ayam u/konsumsi Natal";"38800.00";"0.00";"111.22.111";"kas kecil tk koper"
"671";"2020-01-16";"626.12.111";"Biaya adm tk koper";"014/KA22584/TK2-01/20";"150 pcs nastar bintang u/konsumsi natal";"450000.00";"0.00";"111.22.111";"kas kecil tk koper"
"672";"2020-01-16";"626.12.111";"Biaya adm tk koper";"015/KA22584/TK2-01/20";"30 cakue, 5 bgks bwg grg, ayam jantan, fillet dada, bwg putih u/konsumsi natal";"413000.00";"0.00";"111.22.111";"kas kecil tk koper"
"673";"2020-01-16";"626.12.111";"Biaya adm tk koper";"016/KA22585/TK2-01/20";"Cup mangkok, piring kertas, tissue kue, sendok bebek u/konsumsi natal";"104000.00";"0.00";"111.22.111";"kas kecil tk koper"
"674";"2020-01-16";"626.12.111";"Biaya adm tk koper";"017/KA22585/TK2-01/20";"Multipurpose + emergency lamp u/hadiah juri lomba natal";"234800.00";"0.00";"111.22.111";"kas kecil tk koper"
"675";"2020-01-16";"626.12.111";"Biaya adm tk koper";"018/KA22585/TK2-01/20";"Tips u/2 org pegawe gereja yg bantu acara Natal";"50000.00";"0.00";"111.22.111";"kas kecil tk koper"
"676";"2020-01-16";"626.12.111";"Biaya adm tk koper";"019/KA22585/TK2-01/20";"Kemeja, tupperware, kotak kayu u/hadiah pembicara Natal";"300000.00";"0.00";"111.22.111";"kas kecil tk koper"
"677";"2020-01-16";"626.12.111";"Biaya adm tk koper";"020/KA22586/TK2-01/20";"Viaticum pembicara ( Ibu Yuni Megarini ) acara seminar parenting awal sem 2";"600000.00";"0.00";"111.22.111";"kas kecil tk koper"
"678";"2020-01-16";"626.12.111";"Biaya adm tk koper";"021/KA22586/TK2-01/20";"340 lbr F/C WS KB";"68000.00";"0.00";"111.22.111";"kas kecil tk koper"
"679";"2020-01-16";"621.12.121";"Perleng. bangunan tk koper";"022/KK22321/TK2-01/20";"15 box mini cup paper @17.500";"262500.00";"0.00";"111.22.111";"kas kecil tk koper"
"680";"2020-01-16";"621.12.121";"Perleng. bangunan tk koper";"023/KK22321/TK2-01/20";"1 pc dayung kayu u/masak di dapur";"30000.00";"0.00";"111.22.111";"kas kecil tk koper"
"681";"2020-01-16";"621.12.116";"Sumbangan tk koper";"024/KK22321/TK2-01/20";"Tips u/petugas telkom perbaiki jaringan internet & telp";"20000.00";"0.00";"111.22.111";"kas kecil tk koper"
"682";"2020-01-16";"621.12.111";"Iuran sampah & dinas tk koper";"025/KK22321/TK2-01/20";"Sewa lahan parkir RW 21 tahun 2019 (gabung dengan GKKK Koper)";"1250000.00";"0.00";"111.22.111";"kas kecil tk koper"
"683";"2020-01-16";"851.12.111";"Perjln dinas tk koper";"026/KK22322/TK2-01/20";"2,47 ltr pertalite u/motor Pa Prayit (dinas luar)";"19000.00";"0.00";"111.22.111";"kas kecil tk koper"
"684";"2020-01-16";"621.12.111";"Iuran sampah & dinas tk koper";"027/KK22322/TK2-01/20";"Iuran IGTKI";"75000.00";"0.00";"111.22.111";"kas kecil tk koper"
"685";"2020-01-16";"621.12.120";"Perleng. sklh tk koper";"028/KK22322/TK2-01/20";"Storage box u/wadah alat di ruang motor skill";"159900.00";"0.00";"111.22.111";"kas kecil tk koper"
"686";"2020-01-16";"621.12.111";"Iuran sampah & dinas tk koper";"029/KK22323/TK2-01/20";"Iuran bulanan warga RT03 RW013 Des 2019";"425000.00";"0.00";"111.22.111";"kas kecil tk koper"
"687";"2020-01-16";"621.12.121";"Perleng. bangunan tk koper";"030/KK22323/TK2-01/20";"3 bh sikat u/bersihkan kursi anak + parkir 2000";"37000.00";"0.00";"111.22.111";"kas kecil tk koper"
"688";"2020-01-16";"621.12.117";"Alat tulis kantor tk koper";"031/KK22323/TK2-01/20";"285 lbr F/C laporan BOp 2019 tahap 2 & map plastik";"61000.00";"0.00";"111.22.111";"kas kecil tk koper"
"689";"2020-01-16";"713.12.111";"Biaya pemel. bangunan tk koper";"032/KK22324/TK2-01/20";"Sticker dinding kartun (tokopedia) u/dinding teras depan kelas";"80400.00";"0.00";"111.22.111";"kas kecil tk koper"
"690";"2020-01-16";"713.12.111";"Biaya pemel. bangunan tk koper";"033/KK22324/TK2-01/20";"Wall stiker 60x90 (tokopedia) u/dinding teras";"52500.00";"0.00";"111.22.111";"kas kecil tk koper"
"691";"2020-01-16";"621.12.116";"Sumbangan tk koper";"034/KK22324/TK2-01/20";"pemberkasan LPJ BOP 2019 tahap 2";"85000.00";"0.00";"111.22.111";"kas kecil tk koper"
"692";"2020-01-16";"621.12.116";"Sumbangan tk koper";"035/KK22325/TK2-01/20";"3 set snack storage u/bingkisan natal RT & RW Kopo Permai Blok F14";"750000.00";"0.00";"111.22.111";"kas kecil tk koper"
"693";"2020-01-16";"621.12.121";"Perleng. bangunan tk koper";"036/KK22325/TK2-01/20";"18 pcs pot bunga u/di halaman depan + parkir 5.000";"810000.00";"0.00";"111.22.111";"kas kecil tk koper"
"694";"2020-01-16";"621.12.121";"Perleng. bangunan tk koper";"037/KK22325/TK2-01/20";"5 krg tanah lembang u/tanaman di halaman depan";"100000.00";"0.00";"111.22.111";"kas kecil tk koper"
"695";"2020-01-16";"621.12.121";"Perleng. bangunan tk koper";"038/KK22326/TK2-01/20";"2 pcs tray, 1 set pisau kecil, 1 set pisau besar u/perlengkapan dapur";"239600.00";"0.00";"111.22.111";"kas kecil tk koper"
"696";"2020-01-16";"621.12.121";"Perleng. bangunan tk koper";"039/KK22327/TK2-01/20";"Sunligth jeruk nipis, sabun cuci piring";"15900.00";"0.00";"111.22.111";"kas kecil tk koper"
"697";"2020-01-16";"621.12.112";"Air & gas & konsumsi tk koper";"040/KK22327/TK2-01/20";"Isi gas LPG 12 kg";"148000.00";"0.00";"111.22.111";"kas kecil tk koper"
"698";"2020-01-16";"621.12.111";"Iuran sampah & dinas tk koper";"041/KK22327/TK2-01/20";"Iuran Bulanan warga RT 03, RW 013 bulan Jan 2020";"450000.00";"0.00";"111.22.111";"kas kecil tk koper"
"699";"2020-01-16";"681.12.111";"Kebaktian/rapat/seminar tk koper";"042/KK22327/TK2-01/20";"12 yamin + bihun u/konsumsi rapat guru awal sem 2, 2019-2020";"264000.00";"0.00";"111.22.111";"kas kecil tk koper"
"700";"2020-01-16";"621.12.116";"Sumbangan tk koper";"043/KK22328/TK2-01/20";"Tips u/2 tukang bangunan gereja yg bantu perbaikan sarpras sekolah";"100000.00";"0.00";"111.22.111";"kas kecil tk koper"
"701";"2020-01-16";"621.12.121";"Perleng. bangunan tk koper";"044/KK22328/TK2-01/20";"17 lbr wall sticker u/ di tembok dinding teras & lantai 2 ( tokopedia )";"311400.00";"0.00";"111.22.111";"kas kecil tk koper"
"702";"2020-01-16";"621.12.121";"Perleng. bangunan tk koper";"045/KK22328/TK2-01/20";"Porstex + harpic + sunligth u/keperluan toilet & dapur + parkir 1000";"84600.00";"0.00";"111.22.111";"kas kecil tk koper"
"703";"2020-01-17";"112.28.111";"bdi a/n. ykki";"035/BDIUM-01/20";"SETORAN USAHA DANA UNIT MEKAR (TINTA)";"240000.00";"0.00";"219.21.111";"hutang lain2"
"704";"2020-01-17";"112.28.111";"bdi a/n. ykki";"036/BDIUM-01/20";"SETORAN USAHA DANA KOPERASI KOPER BLN JAN 2020";"2000000.00";"0.00";"219.21.111";"hutang lain2"
"705";"2020-01-17";"112.28.111";"bdi a/n. ykki";"037/BDIUM-01/20";"Reimburse kas kecil SMP KOPER periode 29 NOV 19 s/d 09 JAN 20";"0.00";"11598875.00";"111.27.111";"kas kecil smp koper"
"706";"2020-01-17";"626.17.111";"Biaya adm smp koper";"001/KA70735/SMP2-01/20";"Hadiah Porak Kegiatan OSIS";"167900.00";"0.00";"111.27.111";"kas kecil smp koper"
"707";"2020-01-17";"626.17.111";"Biaya adm smp koper";"002/KA70736/SMP2-01/20";"Konsumsi PAS hari ke 6";"141500.00";"0.00";"111.27.111";"kas kecil smp koper"
"708";"2020-01-17";"626.17.111";"Biaya adm smp koper";"003/KA70737/SMP2-01/20";"Intisari";"26000.00";"0.00";"111.27.111";"kas kecil smp koper"
"709";"2020-01-17";"626.17.111";"Biaya adm smp koper";"004/KA70738/SMP2-01/20";"Kegiatan OSIS Porak";"559600.00";"0.00";"111.27.111";"kas kecil smp koper"
"710";"2020-01-17";"626.17.111";"Biaya adm smp koper";"005/KA70739/SMP2-01/20";"Jaket OSIS";"1330000.00";"0.00";"111.27.111";"kas kecil smp koper"
"711";"2020-01-17";"626.17.111";"Biaya adm smp koper";"006/KA70740/SMP2-01/20";"Kegiatan Natal (OSIS)";"895625.00";"0.00";"111.27.111";"kas kecil smp koper"
"712";"2020-01-17";"626.17.111";"Biaya adm smp koper";"007/KA70742/SMP2-01/20";"Intisari";"26000.00";"0.00";"111.27.111";"kas kecil smp koper"
"713";"2020-01-17";"626.17.111";"Biaya adm smp koper";"008/KA70743/SMP2-01/20";"Porstex";"30500.00";"0.00";"111.27.111";"kas kecil smp koper"
"714";"2020-01-17";"626.17.111";"Biaya adm smp koper";"009/KA70744/SMP2-01/20";"Kegiatan Ekskul";"1450000.00";"0.00";"111.27.111";"kas kecil smp koper"
"715";"2020-01-17";"626.17.111";"Biaya adm smp koper";"010/KA70745/SMP2-01/20";"Kegiatan OSIS";"500000.00";"0.00";"111.27.111";"kas kecil smp koper"
"716";"2020-01-17";"626.17.111";"Biaya adm smp koper";"011/KA70746/SMP2-01/20";"Fotocopy";"466600.00";"0.00";"111.27.111";"kas kecil smp koper"
"717";"2020-01-17";"626.17.111";"Biaya adm smp koper";"012/KA70747/SMP2-01/20";"Plakat OSIS";"100000.00";"0.00";"111.27.111";"kas kecil smp koper"
"718";"2020-01-17";"626.17.111";"Biaya adm smp koper";"013/KA70748/SMP2-01/20";"Pompa sepeda dan roda";"149000.00";"0.00";"111.27.111";"kas kecil smp koper"
"719";"2020-01-17";"713.17.111";"Biaya pemel. bangunan smp koper";"014/KK74438/SMP2-01/20";"Pembersih kaca";"18300.00";"0.00";"111.27.111";"kas kecil smp koper"
"720";"2020-01-17";"713.17.111";"Biaya pemel. bangunan smp koper";"015/KK74439/SMP2-01/20";"Penyemprotan DB";"100000.00";"0.00";"111.27.111";"kas kecil smp koper"
"721";"2020-01-17";"623.12.112";"Air,gas & konsumsi smp koper";"016/KK74440/SMP2-01/20";"Gula dan Teh";"33600.00";"0.00";"111.27.111";"kas kecil smp koper"
"722";"2020-01-17";"623.12.111";"Iuran, sampah & dinas smp koper";"017/KK74441/SMP2-01/20";"Pikiran Rakyat dan kompas";"160000.00";"0.00";"111.27.111";"kas kecil smp koper"
"723";"2020-01-17";"713.17.111";"Biaya pemel. bangunan smp koper";"018/KK74442/SMP2-01/20";"Stop Arde";"28500.00";"0.00";"111.27.111";"kas kecil smp koper"
"724";"2020-01-17";"623.12.114";"Obat-2an smp koper";"019/KK74443/SMP2-01/20";"Tolak angin";"32500.00";"0.00";"111.27.111";"kas kecil smp koper"
"725";"2020-01-17";"713.17.111";"Biaya pemel. bangunan smp koper";"020/KK74444/SMP2-01/20";"Tarikan dan kunci duplikat";"60000.00";"0.00";"111.27.111";"kas kecil smp koper"
"726";"2020-01-17";"713.17.111";"Biaya pemel. bangunan smp koper";"021/KK74445/SMP2-01/20";"2 Lampu Natal";"99000.00";"0.00";"111.27.111";"kas kecil smp koper"
"727";"2020-01-17";"681.17.111";"Kebaktian/rapat/seminar smp koper";"022/KK74446/SMP2-01/20";"Konsumsi Rapat dan snack";"813000.00";"0.00";"111.27.111";"kas kecil smp koper"
"728";"2020-01-17";"713.17.111";"Biaya pemel. bangunan smp koper";"023/KK74447/SMP2-01/20";"12 window hook";"120000.00";"0.00";"111.27.111";"kas kecil smp koper"
"729";"2020-01-17";"713.17.111";"Biaya pemel. bangunan smp koper";"024/KK74448/SMP2-01/20";"Slot 3"", hak angin, 1 lusin gran";"88500.00";"0.00";"111.27.111";"kas kecil smp koper"
"730";"2020-01-17";"851.17.111";"Perjln dinas smp koper";"025/KK74449/SMP2-01/20";"Perjalanan dinas PKP , BK, Mat, senbud";"100000.00";"0.00";"111.27.111";"kas kecil smp koper"
"731";"2020-01-17";"623.12.119";"Biaya lomba smp koper";"026/KK74450/SMP2-01/20";"Perjalanan dinas technical meeting lomba";"50000.00";"0.00";"111.27.111";"kas kecil smp koper"
"732";"2020-01-17";"623.12.117";"atk dan fotocopy smp koper";"027/KK74551/SMP2-01/20";"2 gunting kuku";"22000.00";"0.00";"111.27.111";"kas kecil smp koper"
"733";"2020-01-17";"623.12.117";"atk dan fotocopy smp koper";"028/KK74552/SMP2-01/20";"12 lakban 2""";"133000.00";"0.00";"111.27.111";"kas kecil smp koper"
"734";"2020-01-17";"623.12.112";"Air,gas & konsumsi smp koper";"029/KK74553/SMP2-01/20";"Pikiran Rakyat, Kompas dan ongkir";"160000.00";"0.00";"111.27.111";"kas kecil smp koper"
"735";"2020-01-17";"631.17.111";"Pemel. inventaris smp koper";"030/KK74554/SMP2-01/20";"Pengecekan printer T13";"25000.00";"0.00";"111.27.111";"kas kecil smp koper"
"736";"2020-01-17";"851.17.111";"Perjln dinas smp koper";"031/KK74555/SMP2-01/20";"Perjalanan Dinas PKP TIK";"25000.00";"0.00";"111.27.111";"kas kecil smp koper"
"737";"2020-01-17";"631.17.111";"Pemel. inventaris smp koper";"032/KK74556/SMP2-01/20";"Bensin";"20000.00";"0.00";"111.27.111";"kas kecil smp koper"
